comment_id,comment_url,commenter_id,commenter_url,commenter_name,commenter_meta,comment_text,comment_time,comment_image,comment_reactors,comment_reactions,comment_reaction_count,replies
730397062479663,https://facebook.com/730397062479663,100072015565442,https://facebook.com/profile.php?id=100072015565442&eav=AfZ6GcPcq7FlVGmAJLqSGnUR994XiG69JlCQGOYctSDMCkXJ-WVXYZlpB_0iXUaBr7I&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,PakMin 󱢏,Fan cứng,Gak ono mobil seng tak main ke musim iki kecuali Bugatti ciron😔 selain kui mobil kunci,,,[],,,"[{'comment_id': '721415986157910', 'comment_url': 'https://facebook.com/721415986157910', 'commenter_id': '100055632347134', 'commenter_url': 'https://facebook.com/abimaulana.maulanasultoni?eav=AfYdnGb136XPlE74bAqMFLgrqm6yCKevd46iObpLJoCRJS9BVWV4RNgdRQUuw4S8-eI&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Abi Maulana Maulana Sultoni', 'commenter_meta': None, 'comment_text': 'PakMin \U000f188f admine ora ngerti bahasane', 'comment_time': None, 'comment_image': 'https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfDzRTdyzFbIsnTC-Vv8lQHppnhozTzE8Kw08x45kOyBKA&oe=658D70E7&_nc_sid=7da55a', 'comment_reactors': [{'name': 'PakMin \U000f188f', 'link': 'https://facebook.com/profile.php?id=100072015565442&eav=AfYafgPS7cfyMb83QlAddnKdrQWiUSSVkERXALpFnz5gvCBijjuPcRfy3gMFl1t8ft4&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 1}, 'comment_reaction_count': 1}, {'comment_id': '370909735280663', 'comment_url': 'https://facebook.com/370909735280663', 'commenter_id': '100072015565442', 'commenter_url': 'https://facebook.com/profile.php?id=100072015565442&eav=AfboEsSteur7oXa6lQVVoisjNEJq7JL2u__8UWP5DQNn4chtTaHUXihb7EDY24NYgZQ&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'PakMin \U000f188f', 'commenter_meta': 'Fan cứng', 'comment_text': 'Abi Maulana Maulana Sultoni iyo sengaja 🤭', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
2042452126115314,https://facebook.com/2042452126115314,61553498715596,https://facebook.com/profile.php?id=61553498715596&eav=AfYRDDuYABR6qOLm5JH7uRU3jZtMekgkleeBwC10gIA9M1eaFxRJd-9zFFKWvjDV1fI&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Harry Susilo,,Nice,,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'Harry Susilo', 'link': 'https://facebook.com/profile.php?id=61553498715596&eav=AfbmX5syJ4PIr5tgKAfR_3A9Cl6ytu1AQRmExI_O2ke4-zWH0uxlqlUJ2_9zs_DOZTM&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,[]
1080836859938398,https://facebook.com/1080836859938398,100080069946181,https://facebook.com/profile.php?id=100080069946181&eav=AfZ95_Uaf1xx4W39DWd7aYunUTxqI6Nv32u1vfJ6FcO86KdbfyAMS8Zf7XNgt3rdIWE&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,AceRacer Skore,,Rip Tokens,,,[],,,[]
3336417209982000,https://facebook.com/3336417209982000,100007431042132,https://facebook.com/elnur.gadymaliev?eav=AfauiwaLOxIChtCAK9sUgmbCjQVH2FmIZITN7O1mv6b9zb0BVC1HQmwtBnaDbP7EfuQ&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,El Gadumaliev,Fan cứng,"Once again, as always, an impossible event awaits us.",,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'Aman Mishra', 'link': 'https://facebook.com/profile.php?id=100009046665842&eav=AfZPMNzuBnNDUfz3e1VBWpRWoS9rnJVbJU5vcfLz6ARKraQoROOsgzrpVDYheIiQL7Y&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Bambang Gentolet', 'link': 'https://facebook.com/ferdy.v.anto?eav=AfbwIS02SSwSiTI8amkCh5_V03nraEO11-UbkCk1BMG9o5heFnvDXqoJP2mGuYeGY-s&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Pablo Cardona', 'link': 'https://facebook.com/Juanperez1913?eav=AfYyztAB4OgBwyLpSLRt1zLe0qUkQM46gaQIk5j60s_8n85tDC9oW-0TXhrucQBcbE4&fref=pb&paipv=0', 'type': 'like'}]",{'like': 3},3.0,[]
368134929001152,https://facebook.com/368134929001152,100001258093842,https://facebook.com/Jipse?eav=AfYSUhSJcidN0w1GOPjxM41NgdMZan2GlSoAYnPBPxhJEbNZ79stP1KGN5m3f4tLJUw&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Burghard Bende,,Great Game! 🙄,,https://scontent.fhan5-1.fna.fbcdn.net/v/t39.30808-6/404941861_7233950906656774_7897457179850258726_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=Cs45BXDo5lUAX83K4S5&_nc_ht=scontent.fhan5-1.fna&oh=00_AfDW9sa0TI97eo-ba5_6JhlOAl-VxGmZV-LQFP-OYdNL2g&oe=656BA153,"[{'name': 'Juan Urrego', 'link': 'https://facebook.com/juan.urrego.7731247?eav=AfaJUTbxlp_-1V5bBYJNI9iN6JreA8zpbP4cZa04kr8jzZ3-xPZjeY44PlUpiuadUZY&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 1},1.0,[]
916453816753661,https://facebook.com/916453816753661,100069063663709,https://facebook.com/richardboy49?eav=AfbN0cyg1f8VhCK7Tv8mWG3PEesh4VTCEVo9XX3rG5Y3Oe5ptRwQ8lRUkQRrdJCQ_O8&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Richard Parker,Fan cứng,A trailer without any hint for bos S class cars 🤣,,,[],,,[]
1312390119259788,https://facebook.com/1312390119259788,100033125921441,https://facebook.com/cristian.navarrolopez.96?eav=AfZTCQnySzlxH_89S6HYLkBOBalXOb4qia3xQSrcUkx5G4hK5C9wa5bnrn5UYxIEdr4&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Cristian Navarro Lopez,,"Ya es hora asphalt 9 de buenas ofertas y que regale cartar de buen nivel de carros ,",,,[],,,[]
2033241770343790,https://facebook.com/2033241770343790,100090078274395,https://facebook.com/profile.php?id=100090078274395&eav=AfYehBf4NsopAF0UBP9R8uJHcEd3IpSFLVjcjB0xepDZFlHK7iCYUIQm_0mfjUOZAoY&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Kenyer Tello Briñez,,Diego Sanabria,,,[],,,[]
1127794671961015,https://facebook.com/1127794671961015,100079508614540,https://facebook.com/profile.php?id=100079508614540&eav=AfZ5GQxvKXbCU4Djoao0EYjOacmoT6SzJNIenHxbnjEzQyUvLYPmRX4d1Zjax1dU0z8&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Huy Huỳnh,Fan cứng,❤️,,,[],,,[]
899203258384681,https://facebook.com/899203258384681,100016759929609,https://facebook.com/douglasandres.santos.1?eav=AfZY3hcwver3PlNC74ccAkLB80bB3LolClpjPxnwexrRuOZj0yxpY2ewls0_McDRj7U&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Douglas Andres Santos Olarte,Fan cứng,Me pregunto si gamelot nos regalara algo para diciembre,,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfDzRTdyzFbIsnTC-Vv8lQHppnhozTzE8Kw08x45kOyBKA&oe=658D70E7&_nc_sid=7da55a,"[{'name': 'Juan Urrego', 'link': 'https://facebook.com/juan.urrego.7731247?eav=AfbvMbFbuKh4t5bdJQHXVrzJu0r8_lIyc-mG9OpheHWJIEVe9ImNOAiRBApkYC6Qsbs&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 1},1.0,"[{'comment_id': '1095867748517176', 'comment_url': 'https://facebook.com/1095867748517176', 'commenter_id': '100086385417699', 'commenter_url': 'https://facebook.com/profile.php?id=100086385417699&eav=AfbXMSlJ9utFaRxmUvMlyK2yByO53w45vQquEaKa-Y61zINZZcBOTy_6E6MuWuHGZww&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'George Ruiz', 'commenter_meta': 'Người theo dõi mốc quan trọng', 'comment_text': 'Douglas Andres Santos Olarte por supuesto que no :D', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '351574357426169', 'comment_url': 'https://facebook.com/351574357426169', 'commenter_id': '100001681241354', 'commenter_url': 'https://facebook.com/trevor.anthuam?eav=AfZdSERYSssMcCtQiRivsdwxLo6vf7VvBO_pVE_Ss_fga4UzP3sU1I_ccDWCA-RhFxU&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Trevor Anthuam', 'commenter_meta': 'Fan cứng', 'comment_text': 'Douglas Andres Santos Olarte ese como vas a creer es mas codo 😂', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
775416707726743,https://facebook.com/775416707726743,100005656141471,https://facebook.com/Hth.Quyen.777526?eav=AfaQ-lpzsUVetznxfRFhBXk7i0ipj_IiASvygKly7QCHRyB2T8m8_ZV6RPYyf4T7gWc&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,MT Quyến,Fan cứng,"Một cú lừa khi họ đã xoá bài đăng về Car Hunt, và thay bằng một con xe tệ hơn, và nó có thể kiếm dễ dàng ở showroom, họ gọi đây là ""Black Friday"", hút máu quá đi 😵‍💫😵‍💫",,,[],,,[]
1525608998010328,https://facebook.com/1525608998010328,100001560148265,https://facebook.com/phungminhloc.159?eav=AfaS200u8dz_3pJZnLsFLIJ1ix-e8hm6fVm2xPdByTNBKyEB_IGlf4nsU6N3wyjpvmY&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Minh Lộc,,"Fan cứng
Minh Lộc",,https://scontent.fhan15-2.fna.fbcdn.net/v/t39.1997-6/272846141_997238384196367_7231881195532784605_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=fc3f23&efg=eyJpIjoidCJ9&_nc_ohc=ZPD-edap8wEAX-vfcVQ&_nc_ht=scontent.fhan15-2.fna&oh=00_AfAKV80SpICUqODWHv0m8fOcQrBg8PF7Oiy2J0l_5IYr5w&oe=656AFD22,"[{'name': 'Tuan Phamminh', 'link': 'https://facebook.com/PhamMinhTuan45x4?eav=AfaEU68UR88C80ntRbfBWtMwnxVLarzj0R7y3e5nkvPKOJ1vtDVNvwXhtOh7XoRHip0&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 1},1.0,[]
1080375369768667,https://facebook.com/1080375369768667,100035330627288,https://facebook.com/ciro.cascone.7355?eav=AfaHyDNHY3p_BUMIPip0bf-B8VgemruTi-T0UFZsIypo2gka4q7qYSD3qiQvpSzHQYg&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Ciro Cascone,Fan cứng,P2W,,,[],,,[]
1454638661753286,https://facebook.com/1454638661753286,100003085720299,https://facebook.com/ivonne.ivonnem?eav=AfZOxw83YKx8zJSVI1uzDHnWXwUwWV0YM915G1TYvnwzUxh7D9VLHaFefg4Oen4gsow&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Ivonne Martínez,,"Fan cứng
Ivonne Martínez",,https://scontent.fhan5-1.fna.fbcdn.net/v/t39.30808-6/404327547_6689550971157694_6750063083026105790_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=Q-whDLKBgOIAX9NJaRD&_nc_ht=scontent.fhan5-1.fna&oh=00_AfA9jP3GgXYWbzYgDOCRBf1qZdnojLhjjcKgSv8DuI4WOw&oe=656BAAC0,"[{'name': 'E.J. Oliva', 'link': 'https://facebook.com/nfsejoliva?eav=AfYASnZtw-Si72L6Iq2S5d_YR8OI5z8SxDUiy5TosVKdadQl7sUsgPqOiY3mIvahYcQ&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Bek Verwest', 'link': 'https://facebook.com/bahti.daliev?eav=Afbrs4i6B5TtPU2_b-3y42kaemheAxHd6lhUd_crIL9RocnNN2bMuXrSG3cGIQlyqh4&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Yogesh Dhiman', 'link': 'https://facebook.com/yogesh.dhiman.1800?eav=Afa3V0V5LoUSsPdj5llpdqi0anng-6JT76Kx-QkkM_GrAarHFT7F-G8eWFxo2AVZVm4&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 3},3.0,[]
698063572286829,https://facebook.com/698063572286829,100002908809768,https://facebook.com/james.oneill.1829?eav=AfZh8ib3IavRKVzpH4PL6h7c_YsMtfo-mMTyNi5Lpb05UwjdiWkclefMQkdqBn4qjc0&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Seanhausen Bundy,Fan cứng,"How do I extend my Showroom Season? The rules state that I can extend it, but for the third time I'm forced to start Volkswagen season all over.",,https://scontent.fhan5-9.fna.fbcdn.net/v/t39.30808-6/404393308_6975591609214397_5344554617656603617_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=H3x1Q2MN21MAX9mOuvg&_nc_ht=scontent.fhan5-9.fna&oh=00_AfC0sLeo6rgWQnAtCbKcxVE942JR5T603iku5uf4V4Hp-A&oe=656B80E4,"[{'name': 'Дмитрий Шостак', 'link': 'https://facebook.com/palladin.d?eav=AfbygQg90ARpbUqdh-BYKe-ui_10HWEiLwJWGA4nrUx9z5Q_P_MmVFN49S2vXKM_dqE&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Joan Saint-Hilaire', 'link': 'https://facebook.com/profile.php?id=100001240401615&eav=AfahVV7N9BoxLtbXudQIG0sWAigosVFTA9Bi-swraE8nnP8jq9h34Ros5ubIKJOOUHU&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Samuel Etuokwu', 'link': 'https://facebook.com/samueletuokwu?eav=AfabrdjwifFZ2GOn7ZEJdy_xZqifUeJYvPogF603SItEmqOvz1AwpWuZMyu7uakTwAU&fref=pb&paipv=0', 'type': 'like'}]",{'like': 3},3.0,"[{'comment_id': '6833914420027447', 'comment_url': 'https://facebook.com/6833914420027447', 'commenter_id': '739795925', 'commenter_url': 'https://facebook.com/Razzzone?eav=AfaezFpNsJaxSVP343yI6SmMxoTaCVFdkQdDhoJ5Rc-oLUJpEkKMxK5IHyU62p_jnyM&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'RaziEl Ruiz Uno', 'commenter_meta': None, 'comment_text': 'Seanhausen Bundy haha every 14days the showroom event restart... I choose it the VW event three times haha and only got like 9 bp...', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
364051732801197,https://facebook.com/364051732801197,100001835311974,https://facebook.com/tyree.logan.16?eav=AfalFxcEY3AyIsJSPsPpyRJ2T2YVRWW1y2UG9e33_FVhYKogY_FzbAcb_e2Jh1tlVkI&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Tyree Logan,Người theo dõi thâm niên,They only show 2 cars…,,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'Torque Tibro', 'link': 'https://facebook.com/torque.tibro.7?eav=AfYuqDbRZ94sOB3-k5OX8FeSAUHIywWPCdoQKGAJDEIbigoh-BjBBvznrJX9TDlimXI&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,[]
355220763656358,https://facebook.com/355220763656358,100003724549500,https://facebook.com/david.how.587?eav=AfbyA9PJqDMtMfSHWkzMVEJLG-4Uq54U78kxiubaKzJwm8McUUz9bifXoqxeoBwZTAY&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,David How,Người theo dõi thâm niên,"Bro,so cool!😍",,,[],,,[]
798779455385446,https://facebook.com/798779455385446,100003338974259,https://facebook.com/dominik.spohr.5?eav=Afb_kSss81XQghPo3sJXaBjSe8mIRkLr65J4Fk6koZQsI7HD7Y_mUXtY7KPFF053c2k&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Dominik Blvck,,Asphalt 9: Legends Is there a new update for this or will everything remain as it is without an update?,,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'Gaweł Dąbrowski', 'link': 'https://facebook.com/profile.php?id=100002443723951&eav=AfZk10A1UV2ABuyi69wF4lRQuvy_YrXT_29TyXeM_sE9meNr3-mtvYIm5uio3FIGPkQ&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,[]
335151752785678,https://facebook.com/335151752785678,100066390223408,https://facebook.com/aj.castaneda.754?eav=Afa48K8WII1zmLZiMVHiXNPM16OuNUff8CTKRrbqzmC35nrEQ3ENH5wn9KIgem0zo-k&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Kirby Vlinkss Seep,Fan cứng,La temporada donde más dinero ganan 🤑🤑,,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'Daniel Pilligua', 'link': 'https://facebook.com/profile.php?id=100011041030680&eav=AfYZrGms-WoHxvJWBf18X1OxtUuiM_yqcaVlVTgD3USZMg4t_8vHjiOVj3h57-sa08w&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,[]
1736270600212296,https://facebook.com/1736270600212296,100043725770618,https://facebook.com/profile.php?id=100043725770618&eav=AfYSeOLbsnXRRvbTPdwCNFBpxlups7_7ReG1satC1W3L2iOAq2JuIScVWrKuYgNyo2c&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Nguyễn Minh Khôi,Người theo dõi,yooooooo,,,[],,,[]
1353757208849096,https://facebook.com/1353757208849096,100006226863452,https://facebook.com/walterramiro.ajatatorres?eav=AfYT_LoiRktCed8JG4W5D2kfnOhA76P6Or_QFwQru8sldF851hAxr4-A5jWx2Glbey8&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Walter AT,,Cuando es?,,,[],,,[]
1480004506177381,https://facebook.com/1480004506177381,1369096424,https://facebook.com/norbert.boros.94?eav=AfbZ7vXd3qKyQIBVK-fDfosqzlvBZ0q-mFL6WPcULpj1-Wi5dillfIsUihfTYlr_gP4&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Norbert Boros,Fan cứng,Asphalt 9: Legends Mi lesz a következő legend pass autó? Remélem nem megint az Artura.,,,[],,,[]
344934324786339,https://facebook.com/344934324786339,100067089540740,https://facebook.com/profile.php?id=100067089540740&eav=Afbs9AyvjraTz5gU4iGQu2qUbHFvZxtxdx2Cnkdi2NO-MY0i2jMQlDeZNQ8KLnEXD1w&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,张建国,Người theo dõi thâm niên,具体什么时候开始？,,,[],,,[]
704444081624606,https://facebook.com/704444081624606,100054949148918,https://facebook.com/joseph.fulgencio.583?eav=AfbeyOIkooJTeRvqb1UnW9POnfoPFPGcBYK6RrpJdx0idxvOFBKHtLOOJ-7esMTucMw&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Joseph Fulgencio,,"New season
New p2w",,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'Fatah Brn', 'link': 'https://facebook.com/profile.php?id=100077346438684&eav=AfYN1TjWCV7zNQ4FpP9vi_NG_QRJnF6TwBbgiHUpnQwbeiyTNKRCDMWQzy_lgv6WVxw&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,"[{'comment_id': '1388423558763715', 'comment_url': 'https://facebook.com/1388423558763715', 'commenter_id': '100008682128452', 'commenter_url': 'https://facebook.com/profile.php?id=100008682128452&eav=AfaSyPs844qBCkNH3EVi8IYS_dovpfqpRpF-p3fStLpgpchgqnvOsiHcPd7zTuT7iUc&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Carlos Êduardo Álves', 'commenter_meta': 'Fan cứng', 'comment_text': ""Joseph Fulgencio roll the tape man it's boring already🙄"", 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
